,portion_zero_weights_train,portion_seen_events_train,portion_zero_weights_test,portion_seen_events_test,wb_test_mse,rf_test_mse,wb_pred,rf_pred,ijk_butt_var,ijk_u_butt_var,ijk_u2_butt_var,ijk_jahn_var,ijk_u_jahn_var,ijk_u2_jahn_var,ijk_wager_var,ijk_u_wager_var,jk_wager_var,jk_u_wager_var,boot_var
0,0.092,0.183,0.1258741258741259,0.22144522144522144,0.17710691785785335,0.17546427645687993,0.9192629256786949,0.9013390138726208,0.0049810259361602795,0.0006365651069295854,0.0006368631964137113,0.005022623434315068,0.0006779604988501426,0.0006747735782248535,0.004938665948670086,0.0005924462993903545,0.008611742136905347,0.0011437118910563402,0.0019560518970544727
1,0.102,0.19,0.10256410256410256,0.20745920745920746,0.15604033798403347,0.15823446124962384,0.9320243135053423,0.9283186761695791,0.012735934550491348,0.0013467726588072566,0.0013354030885190712,0.01279991892064553,0.0014100136036106735,0.001403705538671472,0.012664809527264469,0.0012731882455970147,0.022470922832048764,0.002896906987072241,0.0011925747090282587
2,0.125,0.17,0.10023310023310024,0.20512820512820512,0.16341421465428194,0.17202633966480682,0.9253038422536467,0.8961119661229671,0.004058932675912945,0.0008323221797133648,0.0008307239380725587,0.0040850779782540736,0.0008580785587285903,0.0008559462687786467,0.004029530177738529,0.000803422503445686,0.006974280680895297,0.0014309184875056337,0.0010051199884871496
3,0.098,0.196,0.1048951048951049,0.19347319347319347,0.14964497966955667,0.15128752265299497,0.9402212589492189,0.9565725099585161,0.0032544463046963786,0.0006075726510007392,0.0006171440269632233,0.0032649264856000047,0.0006179312140534286,0.0006274111294396669,0.003241653451990129,0.0005938275635974156,0.005817480015258166,0.0012677689063095385,0.0021031545071861393
4,0.113,0.198,0.13986013986013987,0.16317016317016317,0.13943572986583191,0.14867900469262474,0.9251570450440166,0.9554788413887529,0.0015220039212897902,0.00047014882022159777,0.0004677977754504975,0.00155198151525464,0.0005000441541744966,0.0004975328063034498,0.001492480911626554,0.00044050787542432366,0.002567626344026899,0.0007600401918917174,0.0021496763256112104
5,0.092,0.199,0.08857808857808858,0.20279720279720279,0.15226427777906132,0.15163439279764082,0.946064379253628,0.9117200374398048,0.005692250728271228,0.000933155600926338,0.0010398142893838546,0.005723840097908327,0.000964563373657884,0.001072862693352928,0.005658417611969838,0.0008970391416223645,0.009861828985941326,0.0016804388819271383,0.0013467123248089327
6,0.089,0.214,0.06526806526806526,0.23543123543123542,0.1668163629439568,0.1760222653158463,0.9223363988886767,0.8434667268653541,0.009124489152048665,0.0010416643257146353,0.001077268942345954,0.009171307490066023,0.0010880744776083865,0.0011226739258701057,0.009072815806353404,0.0009879832342662952,0.015022866645890882,0.0011308457511397998,0.0016931482494463525
7,0.107,0.187,0.08391608391608392,0.17715617715617715,0.14403982573000157,0.1436580914289798,0.9131902125930726,0.8906108372287215,0.0032096223765624796,0.0005059376011046666,0.0005070306001941989,0.003229431365378966,0.000525540245032687,0.0005261558794836091,0.003187375620875992,0.00048346205608585085,0.005754217415557268,0.0011081318714544494,0.001616481857798472
8,0.095,0.198,0.08158508158508158,0.21212121212121213,0.15752521892514637,0.159838587689739,0.9433715139856154,0.9092657684482545,0.0030243216952371443,0.0007534880924436101,0.0007598015292310176,0.003056882539897829,0.00078591137554358,0.0007914863483323088,0.0029907929065740094,0.0007194512079653523,0.0048640370847335595,0.000961231917793003,0.0008590338882353637
9,0.101,0.208,0.10256410256410256,0.1888111888111888,0.15293206284543168,0.1526459409938373,0.9275642764796573,0.8847636654921514,0.007844136595974174,0.0019307758206042686,0.0019104083779026178,0.007852926557587937,0.001939157830511927,0.0019220125517531396,0.007827299908243863,0.001913571049418629,0.012193854499141923,0.002032401662588678,0.0015199517664528969
10,0.085,0.205,0.10023310023310024,0.22377622377622378,0.16737300954700407,0.17159408716680827,0.9181116002400682,0.9384446734549726,0.0027851287061788498,0.0007128418856149851,0.0007201989735140199,0.0027971672655423274,0.0007248060156752768,0.0007322939894924339,0.0027719366626288476,0.0006986414666488622,0.004498361486060663,0.0009358560257768196,0.0009112103704748234
11,0.107,0.176,0.08857808857808858,0.2191142191142191,0.17039524928411454,0.17410333026605157,0.9370216748643516,0.8927747344071368,0.003313078909693565,0.000584043473027796,0.0006117431723807114,0.0033338083078314693,0.0006046028602089098,0.0006306153139022126,0.0032908448041559847,0.0005609668073599658,0.005486259258127203,0.0007955595023224245,0.0008700575784231846
12,0.096,0.211,0.08857808857808858,0.1794871794871795,0.1501653031866019,0.1528048575398413,0.9182327561485286,0.8865464903615402,0.0037766601939795514,0.0007719162600896916,0.000780456778412836,0.0037901800484482404,0.0007852926447905256,0.0007935686216162256,0.003761175914205976,0.0007553519715269227,0.006496499118411158,0.0013316464581586184,0.0009531271451494966
