,portion_zero_weights_train,portion_seen_events_train,portion_zero_weights_test,portion_seen_events_test,wb_test_mse,rf_test_mse,wb_pred,rf_pred,ijk_butt_var,ijk_u_butt_var,ijk_u2_butt_var,ijk_jahn_var,ijk_u_jahn_var,ijk_u2_jahn_var,ijk_wager_var,ijk_u_wager_var,jk_wager_var,jk_u_wager_var,boot_var
0,0.516,0.2,0.5151515151515151,0.2097902097902098,0.21990447660960172,0.23313076918282324,0.8605416902597434,0.8538004502802605,0.008514056701447446,0.0004833635925569277,0.00048152810530551447,0.009114568539577188,0.0008114641198643524,0.000779638994002534,0.007701189048271811,0.00024234498780684958,0.028796865586759802,0.015980469376353182,0.0031768061737082825
1,0.51,0.19,0.5244755244755245,0.19347319347319347,0.16028753631915604,0.17012284221858964,0.8915733476833145,0.9310910197638089,0.004837338480059682,0.0015868092410339031,0.0015755462640627215,0.004927013533549653,0.0015780098135714411,0.0015643974136788112,0.004561341170147025,0.0015088312021428593,0.013394666067950024,0.008149593658738364,0.0024670286356168842
2,0.53,0.19,0.5221445221445221,0.1561771561771562,0.17166242061819117,0.17323382649374644,0.9015391281638799,0.818562034671148,0.020882309351472127,0.007079308243372556,0.007081862413738241,0.020804647331207723,0.006566612556421322,0.006537840093654915,0.019609392239377348,0.006739375306524808,0.06678835532843128,0.044674039100750546,0.0037735285116242204
3,0.49,0.199,0.5058275058275058,0.2097902097902098,0.1847617457993498,0.19104368869639846,0.8983128084393214,0.7179780956756129,0.03487428658405208,0.01039865728085821,0.010403874689553005,0.03774041068222177,0.012711434181298959,0.012701245393880022,0.03129040291669425,0.008044129230875417,0.08188421321016358,0.041940563556435405,0.010594554149501606
4,0.508,0.184,0.5174825174825175,0.1864801864801865,0.17943130842413707,0.18050702329935356,0.8911256397566631,0.9327670662278224,0.023001554034800354,0.00019216872936748952,0.000419641581140804,0.02526928865386239,0.0018912811671463609,0.001997628221515328,0.020714585794700154,-0.0008783185443105926,0.07392325260758781,0.036820557458211174,0.003447966171680059
5,0.479,0.205,0.4592074592074592,0.2097902097902098,0.17793339977247682,0.18453644869015598,0.9219940974507084,0.8618746581218536,0.007219103155516821,0.0024475918220305,0.0024927563162333135,0.0078367162327414,0.0029718592379989117,0.0029918274913951224,0.0064208167265229,0.0018801168832450468,0.018638595202698144,0.010836393173506974,0.004570587801558794
6,0.466,0.22,0.46386946386946387,0.22377622377622378,0.1985966454024521,0.20246446455680672,0.8785555382721445,0.8768669816553241,0.015150288515738648,0.004532917807820792,0.004596022417281515,0.015921314260544404,0.005072705164402223,0.0051739513802508096,0.013958265888100408,0.00390627235456726,0.03577970410006715,0.018507546271609315,0.004595530754358367
7,0.503,0.189,0.46386946386946387,0.19813519813519814,0.18474835367055556,0.19717451479389808,0.8620866054652876,0.8735904147943315,0.007313002855596553,0.0014425179682261858,0.0014738099487782734,0.007880484624233044,0.0018501599428025475,0.0018232879048765572,0.00653541964462208,0.0010042798158087967,0.021747743704129106,0.012243686645613167,0.0030181679137334305
8,0.493,0.19,0.5198135198135199,0.20745920745920746,0.20058015861416623,0.21841022269581037,0.9019324536826663,0.825419305942904,0.0030518988993110227,0.0010766349807307327,0.0010708904096599563,0.0033181625004220505,0.001298913532003924,0.0012783104898350024,0.0027294828276981254,0.0008514220106309641,0.00794288816874522,0.00471585039403777,0.003017259441017732
9,0.493,0.208,0.48484848484848486,0.22377622377622378,0.2190765832835974,0.22259107798157662,0.9104570879665174,0.8368006262103813,0.012995418056729763,0.0016378049587835331,0.0016956160458197894,0.01325442492836691,0.0016375447719934235,0.0016884386410407869,0.01221653277115041,0.0014839360537417159,0.03969048648919898,0.02124886057749642,0.003346999943616307
