wb_test_mse,rf_test_mse,wb_pred,rf_pred,ijk_jahn_var,ijk_u_jahn_var,ijk_wager_var,ijk_u_wager_var,boot_var,portion_zero_weights_train,portion_seen_events_train,portion_zero_weights_test,portion_seen_events_test
0.1717638692490344,0.17452168434950308,0.7849088096588527,0.8304253317425291,0.012596885946388641,0.005651636394591538,0.01127998907562815,0.004459807562693532,0.0017640912672965121,0.307,0.199,0.29603729603729606,0.20745920745920746
0.18308364590399723,0.1843178481392075,0.7796344589203358,0.7487312878414039,0.01094081320278259,0.0029591817202606324,0.010327283945391862,0.0024432171784712804,0.0026235629153065704,0.299,0.194,0.34265734265734266,0.2097902097902098
0.16592144963167935,0.17121103418113567,0.7755743637544319,0.7316257574638874,0.015214312755409059,0.00487992357812992,0.01410154311905686,0.003926165967772264,0.004060618347329298,0.29,0.225,0.2703962703962704,0.1864801864801865
0.17256210376606282,0.17722760293889916,0.7879542861009892,0.7718760626322444,0.0058737409308197135,0.0019897978273966154,0.005495201362662868,0.0016568381751083687,0.0011725855186156123,0.284,0.204,0.3123543123543124,0.1958041958041958
0.17035280059134256,0.17689489093625305,0.7764793594545539,0.761096882720503,0.0049000809734752225,0.0020532676379253984,0.0044588409356768124,0.0016578740212296206,0.0023064843003116585,0.302,0.223,0.3123543123543124,0.19813519813519814
0.14478530720018104,0.14556038769900081,0.793713014414593,0.7854184654613847,0.012605959930710642,0.002038186367768738,0.011585366127109859,0.0011722220990923547,0.0015218930152640275,0.324,0.187,0.289044289044289,0.15384615384615385
0.1644897785150475,0.16460631532783057,0.7844502635331843,0.8170935007078747,0.006922441573907705,0.002526424612674577,0.006317542241643277,0.0019903457184333945,0.005216772179631023,0.313,0.201,0.3146853146853147,0.1958041958041958
0.16832609419050604,0.1707242461639613,0.784016223553121,0.7962401401936686,0.0072879676303043124,0.001384655301559407,0.007105441108821118,0.001291877936946538,0.001236067371924699,0.304,0.207,0.29603729603729606,0.20046620046620048
0.16298391061460338,0.1729097919020584,0.7677649199253763,0.7561799185348278,0.012903590557295544,0.0020687961080334705,0.012644729507888227,0.001984515611924099,0.0036546773225293932,0.293,0.232,0.3076923076923077,0.1958041958041958
0.17173119796184763,0.17143713357798046,0.7861147859461829,0.8359305348316937,0.006136135718430724,0.0007964988600519442,0.005770146341550058,0.0005025131539231871,0.0006823299493245159,0.284,0.201,0.29836829836829837,0.20512820512820512
0.17220853699361774,0.17618538537006506,0.786364316658651,0.7650280984664082,0.004889727058193606,0.0012757653848201474,0.004594217848494867,0.0010281166360252862,0.002184892713955375,0.285,0.224,0.2913752913752914,0.19114219114219114
0.1603075951287997,0.1674960740250623,0.774008483450932,0.7700058573957719,0.010060536052422974,0.00312712471028777,0.009362410050456633,0.0025292702602874332,0.0018267617254050785,0.287,0.22,0.31002331002331,0.1864801864801865
0.16609604086830668,0.17499372291218654,0.8122345987497683,0.8336067482632072,0.006562302166374424,0.002235903028978346,0.006068652768177852,0.0017940124715042412,0.0024112770863004515,0.292,0.206,0.3006993006993007,0.19813519813519814
0.17316103032625718,0.17474816687490569,0.7630034455776007,0.727281864699484,0.011545524053521713,0.00476149899256917,0.010755400863416989,0.0040813459079089565,0.0018326470591698563,0.299,0.209,0.2867132867132867,0.2097902097902098
0.17774586311414553,0.1793758104808356,0.8067972906759536,0.8381121915631363,0.003925743318046631,0.001427002217038916,0.0034860928277478474,0.001022533982800286,0.000732907020997812,0.306,0.179,0.30536130536130535,0.20512820512820512
0.17991561625286484,0.18043548695947237,0.7942546406779606,0.7938364786650447,0.011421973640603954,0.002155546459414317,0.010541707044850778,0.0014179101940708944,0.0027815472817699343,0.307,0.202,0.29603729603729606,0.20046620046620048
0.1653321991065956,0.170564680114452,0.7897849594000123,0.7904772328008276,0.0047655229241317,0.0011917785903096572,0.004445044565247681,0.0009154681916836494,0.0006638433294587225,0.309,0.189,0.32400932400932403,0.1794871794871795
0.16153843182067767,0.16174384748706627,0.7503675611244898,0.6741570811169746,0.04107201564269581,0.008799830463076738,0.03746474081724887,0.0058486018857164465,0.0013116759193030172,0.313,0.232,0.30536130536130535,0.18414918414918416
0.17154551698575948,0.1804555545628693,0.7853692926961291,0.7941882227742774,0.011685748361733727,0.0032145436591222796,0.011418610490129577,0.0030478649622059477,0.005554999376688052,0.286,0.214,0.26573426573426573,0.2191142191142191
0.1507779449444176,0.15275038380157605,0.773386045059443,0.7650262167095072,0.0037623244723186395,0.0010952524272753988,0.003541194745565994,0.0009201043788892365,0.0016007704102293117,0.313,0.2,0.289044289044289,0.1794871794871795
