wb_test_mse,rf_test_mse,wb_pred,rf_pred,ijk_jahn_var,ijk_u_jahn_var,ijk_wager_var,ijk_u_wager_var,boot_var,portion_zero_weights_train,portion_seen_events_train,portion_zero_weights_test,portion_seen_events_test
0.1496449796695567,0.15128752265299497,0.8277342318315819,0.8250800830218493,0.0033738921733869145,0.0007527696524212068,0.0033362346138124215,0.0007142895947693248,0.0008057179623142996,0.098,0.196,0.1048951048951049,0.19347319347319347
0.14969309870189812,0.15247540732075365,0.8172477776636274,0.8112710427150222,0.005065881584941924,0.0011048241252402764,0.004972501425332229,0.0010105942692821496,0.0005580100899787871,0.098,0.195,0.10023310023310024,0.20279720279720279
0.13943572986583197,0.14867900469262474,0.8265736814427547,0.7387201438109859,0.011355997127605745,0.0022885502572485457,0.01116747641554952,0.0020997220342262833,0.0021272648740523425,0.113,0.198,0.13986013986013987,0.16317016317016317
0.1440398257300015,0.1436580914289798,0.81796991599779,0.8869342773616208,0.003919605370166224,0.0011089352622255543,0.0038480106489525443,0.0010373172102176057,0.00039217776766039506,0.107,0.187,0.08391608391608392,0.17715617715617715
0.15604033798403352,0.15823446124962384,0.8138803317238221,0.8388669175989384,0.011894732665283665,0.0017050433061412927,0.011826354146835631,0.0016351296435396633,0.0005436551416569961,0.102,0.19,0.10256410256410256,0.20745920745920746
0.15016530318660212,0.1528048575398413,0.808588351500589,0.7953540182975062,0.006134823934791503,0.0009885294636315448,0.006074147576298329,0.0009262491496684674,0.0012917090835623465,0.096,0.211,0.08857808857808858,0.1794871794871795
0.17710691785785337,0.17546427645687993,0.8255513875895437,0.8396657887474653,0.007142057977806651,0.0018046649147963906,0.00702194928214059,0.0016826438052930173,0.00045478790254040033,0.092,0.183,0.1258741258741259,0.22144522144522144
0.16341421465428194,0.17202633966480682,0.822890146028928,0.8720438236565028,0.0021810130227895774,0.0006102085467527441,0.0021281156702231243,0.0005577452684518271,0.00037035604457768254,0.125,0.17,0.10023310023310024,0.20512820512820512
0.15360258575672822,0.15534806705055268,0.8003291209064343,0.8315257787634118,0.004529006968615368,0.0012747075388105144,0.0044499649599009546,0.0011953537231175126,0.00239458482981341,0.106,0.205,0.08391608391608392,0.20279720279720279
0.16178325821860118,0.16538878845627686,0.8140694710088964,0.8311172288390036,0.0037548447979531634,0.001043661317521424,0.003694172771344799,0.0009827276179936884,0.0011150723422994118,0.105,0.209,0.06993006993006994,0.20512820512820512
0.15293206284543157,0.1526459409938373,0.8047516591199452,0.8019183257196134,0.003450416814217911,0.0007210387094712697,0.0033769304216895307,0.0006475707173125632,0.0010677191030933932,0.101,0.208,0.10256410256410256,0.1888111888111888
0.1534267708443301,0.15942248425294023,0.8134616341749237,0.7748347208781897,0.012356475410715726,0.002220906346952038,0.012163317344951146,0.0020293076607259316,0.0015002960687019683,0.104,0.212,0.06293706293706294,0.1888111888111888
0.14392818234027557,0.14127218849114304,0.8134424963904506,0.7415532643116906,0.05572903797192033,0.014764883062970385,0.054913899135500474,0.013936398719050766,0.001428835601744209,0.086,0.211,0.10722610722610723,0.19347319347319347
0.1575252189251459,0.159838587689739,0.8222859304397288,0.8703861276030322,0.0028331401635627233,0.0005381216204602413,0.0028008179397046888,0.0005054249387499584,0.0009403990748464581,0.095,0.198,0.08158508158508158,0.21212121212121213
0.17039524928411456,0.17410333026605157,0.8275510735153336,0.8614732093541799,0.003996015644544078,0.000774865584881631,0.00395326249500533,0.0007313186578674267,0.001217058167549658,0.107,0.176,0.08857808857808858,0.2191142191142191
0.16681636294395685,0.1760222653158463,0.8202283583175242,0.8109796624594008,0.009419065680274133,0.0015367436980103268,0.009211788306664307,0.0013279065222755477,0.0015032654096745084,0.089,0.214,0.06526806526806526,0.23543123543123542
0.17962329910639013,0.18717397316056744,0.8228261603820732,0.8298241009732523,0.003960674487468498,0.0007284868856884748,0.003911324664776332,0.000678096598270346,0.0016019340618493442,0.088,0.208,0.12121212121212122,0.21445221445221446
0.15226427777906137,0.15163439279764082,0.8303525006778227,0.8072882702066136,0.004700837060651889,0.0010317686656057517,0.004639364416094047,0.0009686757222870214,0.00014678381039560213,0.092,0.199,0.08857808857808858,0.20279720279720279
0.167373009547004,0.17159408716680827,0.8131978516462283,0.7869958838598207,0.004264065023274687,0.0014603311178967016,0.00418230540096124,0.0013773079434960885,0.0012676720282062375,0.085,0.205,0.10023310023310024,0.22377622377622378
0.16674471898895943,0.16912740957391253,0.8162431765578693,0.7548027786494195,0.006532702745358551,0.0017069324085120406,0.006393646415352093,0.0015679753844400502,0.0016344531560311128,0.1,0.206,0.09324009324009325,0.21445221445221446
0.13101780175872665,0.13705085327927138,0.8041030317035317,0.7721071805528613,0.004567923515772831,0.001051364128061188,0.004493683640498289,0.000976636881827789,0.001201210184826668,0.096,0.217,0.11888111888111888,0.15384615384615385
0.16203193076248046,0.16608778932098267,0.809617396196195,0.8362000311262823,0.008381347032798154,0.0016865204892533006,0.008217954186618097,0.001525087928928976,0.005835606388650617,0.12,0.19,0.0979020979020979,0.20512820512820512
0.15807687282081628,0.1655919231073436,0.7938282208476841,0.8308619893684343,0.0047075127525711665,0.001123638528794439,0.004632735526109591,0.0010489640768877027,0.0007553055995251344,0.102,0.212,0.09090909090909091,0.20745920745920746
0.14530298781426143,0.14852129492484167,0.8054971008929965,0.8508113303269119,0.004304613700134506,0.0013046335295489502,0.004226823134761729,0.0012259413724762616,0.00022148381975692485,0.087,0.202,0.10023310023310024,0.17715617715617715
0.1492376109805531,0.1501066155364725,0.8326631936694331,0.8295268429059136,0.002717527662725686,0.000911866084377483,0.002642647674837472,0.0008367628956708866,0.0009554746018064837,0.105,0.185,0.10256410256410256,0.1888111888111888
0.1542791025535093,0.15900220314732152,0.8154226720239998,0.8252192493716103,0.005767959670087834,0.0013917797841688498,0.005687036049600514,0.001309989546284431,0.0013163440869740067,0.097,0.218,0.12354312354312354,0.1958041958041958
0.16695711455978232,0.17202882752525803,0.8161458371850812,0.8035770604022903,0.005561054018017165,0.0012926936058495382,0.005529345616254802,0.0012596782001357953,0.0010820188748187692,0.095,0.203,0.11188811188811189,0.22377622377622378
0.15750290004712073,0.16094860119233487,0.802146725000137,0.8261293313357526,0.0027738676384684163,0.0010116343960876958,0.002669345825477866,0.0009071580233344493,0.002235864250733217,0.103,0.222,0.0979020979020979,0.20279720279720279
0.15843999800541653,0.16293531946552395,0.8208318294648606,0.8271303373359616,0.0059103120447167165,0.0014257869173351654,0.005832489309353473,0.0013468279924767441,0.0012796363719094388,0.096,0.202,0.08857808857808858,0.20745920745920746
0.14691851215221366,0.14815180044827422,0.8304227070310044,0.8712461406752265,0.0023485789436208217,0.0004902215587244661,0.002298417542166114,0.0004400189764474083,0.0010389592017343901,0.108,0.192,0.10256410256410256,0.17482517482517482
0.1558170733520037,0.15992612141857926,0.8064911910271344,0.7799471095808531,0.009453528412923167,0.002636701287255217,0.009292109788468119,0.0024757209405560626,0.0009694316453325857,0.104,0.215,0.09557109557109557,0.20745920745920746
0.15621006211901928,0.16238064334899976,0.8062584828221655,0.8282110442851225,0.002657886036169278,0.0008093076744578563,0.0026179420254329767,0.0007685871254335447,0.0005538953586549115,0.084,0.207,0.10256410256410256,0.1958041958041958
0.16967237867957036,0.16941256360167395,0.81166504893807,0.8195612287047928,0.011172263260769458,0.002902123787432348,0.010859165631533775,0.002588778736095249,0.002470961618946069,0.101,0.215,0.10722610722610723,0.2191142191142191
0.13808431593230852,0.1384548228499904,0.8087904948790128,0.7648726604111585,0.010758341283770416,0.0010428911648699465,0.010629183190902567,0.0009116343840841444,0.0013212755244799586,0.091,0.202,0.11655011655011654,0.16783216783216784
0.16084145810802006,0.16689080466423462,0.829003281798215,0.8748709858412165,0.00594828006242266,0.0016548081418283414,0.0058904389831330355,0.00159501160775988,0.0011533621671280018,0.085,0.173,0.11188811188811189,0.20279720279720279
0.16422866332905636,0.16867530873181671,0.833245332137756,0.8448284744465306,0.003898909197608281,0.0008182880437079712,0.0038201946728936764,0.0007382633161498427,0.0007147544139699916,0.088,0.188,0.1048951048951049,0.21212121212121213
0.17867582044218502,0.18717198998129725,0.8029657133734216,0.8169596823817313,0.013968965516841372,0.002859815327773062,0.013768409499233083,0.0026549929907133743,0.002882247462703302,0.082,0.213,0.08158508158508158,0.22843822843822845
0.15629458390531134,0.16077838943538705,0.8161016515680545,0.8339931763690759,0.003966112131991106,0.0011082322600299722,0.003932604089696513,0.0010734570320296462,0.0003993649994002427,0.09,0.19,0.11888111888111888,0.1958041958041958
0.16268784181241913,0.16605588578269787,0.8252365160292333,0.7768986953442913,0.0125359227388308,0.003862467442577639,0.012228560215047545,0.0035520701453218007,0.003033924495793036,0.1,0.182,0.10023310023310024,0.2097902097902098
0.164728947148702,0.16838334868762156,0.8217536130997624,0.8260437736141628,0.003698265214905245,0.0010096869105188778,0.0036080880397571817,0.0009195968761000167,0.0009455038013496328,0.107,0.192,0.10256410256410256,0.2097902097902098
0.16827142590207758,0.17356508106211857,0.8166450440773819,0.8543093180713761,0.004976442790514168,0.0015411858123018118,0.004875801776234947,0.0014402841347533977,0.0025236426970259864,0.105,0.197,0.07459207459207459,0.2191142191142191
0.16147720806753327,0.1659740291314181,0.814267941584286,0.8056870991307287,0.008453802373486979,0.0020716532527342603,0.008350264177691686,0.0019649926087775106,0.004242870917892348,0.087,0.21,0.09557109557109557,0.21445221445221446
0.15468463375929012,0.15514379417514249,0.8175462785767567,0.8055606487806963,0.005926995055800561,0.0017566846961096826,0.005786196030544508,0.0016143862328919754,0.00316560777714807,0.087,0.203,0.08624708624708624,0.20279720279720279
0.16456347440877592,0.17006826813761872,0.8222256891153374,0.8341007803993122,0.009044410179734723,0.003303778694467306,0.0087735834744835,0.003031098391846963,0.000902126681240711,0.091,0.208,0.09557109557109557,0.22144522144522144
0.16493098756965316,0.16916495932204517,0.8237467819359447,0.8086104694871515,0.004302595588333249,0.0006882258039460913,0.004241830230420841,0.0006263586425792472,0.0005055594352095829,0.093,0.194,0.11188811188811189,0.21445221445221446
0.14871073048700975,0.157964464521031,0.8121808844440798,0.7417495268891989,0.007906260396925666,0.0016952095243304623,0.007850535974941102,0.0016377359935253787,0.0025313836025598548,0.106,0.211,0.1048951048951049,0.1794871794871795
0.15882625305010983,0.16448421818216186,0.8061159940908175,0.7770928329216046,0.0068301282829530295,0.001830180312191153,0.006728833328454973,0.0017275147811239696,0.0023476282887262734,0.094,0.207,0.11888111888111888,0.19114219114219114
0.14036832738909005,0.14047142643525506,0.8198311742595483,0.8519784776244852,0.008040551383850552,0.0005021998403295707,0.007953247292182747,0.00041182239672950347,0.0010683021912333006,0.097,0.171,0.1561771561771562,0.1655011655011655
0.14553541969252465,0.15400615952845761,0.7997129687253535,0.828776658453844,0.0061741604444623625,0.001176036157276063,0.00609501138965678,0.001097115800065913,0.0010970811388003577,0.098,0.214,0.10722610722610723,0.1888111888111888
0.16032080945884886,0.16117580859861944,0.8190916186828164,0.7621931770527265,0.007134212969172841,0.0013142327214064973,0.007024160934008753,0.001202454270804021,0.0007088557823293466,0.094,0.21,0.10023310023310024,0.19813519813519814
0.1773603585391463,0.1824574848281643,0.8126563282550803,0.8495055756702263,0.002079966867284245,0.0004945706434905438,0.00203867293329305,0.00045298956904143615,0.0007034896059511179,0.099,0.195,0.10955710955710955,0.2331002331002331
0.157681926085139,0.15886634022814342,0.8008127229488766,0.78632556971054,0.01468301248657642,0.0031781093763914164,0.014549453236505788,0.003042304133028287,0.0005504995406570779,0.094,0.21,0.11655011655011654,0.20279720279720279
0.1741488109911579,0.176196737598556,0.8036367192608046,0.7840004563910786,0.010308789154526106,0.0025292503367591035,0.0101303706065884,0.002349090342098203,0.0012759241125622578,0.102,0.205,0.10023310023310024,0.2261072261072261
0.15933822538819556,0.1592155194997344,0.815758446606314,0.8128367755589608,0.004243430760047803,0.0014459407615907732,0.004151811022036371,0.001353160144174447,0.0010838407013492217,0.093,0.199,0.09324009324009325,0.20279720279720279
0.15130013689608113,0.15490815541127873,0.8126207604804383,0.8698146689470769,0.004839990826126507,0.0008803540949438851,0.004738413839508918,0.000779246750019608,0.0004971047558489856,0.112,0.195,0.11188811188811189,0.20046620046620048
0.1487257338432376,0.15201567575845112,0.8011419506158395,0.8348677185713177,0.007477296339651621,0.0018735779967028986,0.007296196593309184,0.0016932421900975724,0.0014152342345463082,0.106,0.212,0.06060606060606061,0.1958041958041958
0.15708324631829584,0.1588319582385796,0.8298220862295242,0.8595474035224079,0.0033055099691701763,0.0008041803733334048,0.0032602951781171576,0.0007585467086106998,0.000925306553177148,0.107,0.182,0.0979020979020979,0.19347319347319347
0.1591393677725819,0.16468925724382172,0.8173552992656755,0.803356178062374,0.006462013897855535,0.000967497995413168,0.006367412085305328,0.0008725152579205087,0.001523103911487932,0.11,0.18,0.09557109557109557,0.20279720279720279
0.1647577065674707,0.17125045455887858,0.8224602423843729,0.8410188196178355,0.004223897586796423,0.000831557503155144,0.004143812712977799,0.0007521038323295972,0.000793826394762284,0.113,0.21,0.1048951048951049,0.2191142191142191
0.151937916208439,0.15674260581459099,0.8279696427474285,0.7915677255419323,0.051346721604004095,0.009727647008533118,0.04997658496385669,0.008351640979997806,0.001945481029979659,0.102,0.204,0.11421911421911422,0.1958041958041958
0.1636738591789234,0.16616385489325775,0.8009830619286288,0.7426562655672497,0.007417368455310625,0.002744772090563526,0.0072460193153176915,0.0025750307048909363,0.003008564803118404,0.105,0.223,0.08391608391608392,0.2191142191142191
0.1555967895346791,0.16457732077814535,0.8119094510973064,0.8014907263814374,0.007975028043617459,0.0012102645894600667,0.007905582883809156,0.0011394291790251757,0.0014598822801574734,0.092,0.21,0.07925407925407925,0.21445221445221446
0.15356976604298936,0.1583095711499508,0.812430264301472,0.8056657906123884,0.0036350848714440448,0.001010883762618558,0.0035959115533288205,0.0009715749426697762,0.0018256100829417614,0.106,0.202,0.09557109557109557,0.19114219114219114
0.16015101793737102,0.16670042473346772,0.8426967708362928,0.8714243626752199,0.0028889778361793454,0.000809939897170864,0.0028475139570122232,0.000768063918877068,0.000497356720033171,0.104,0.194,0.09090909090909091,0.19813519813519814
0.16338223308220645,0.16928483375153228,0.8215478838925514,0.8470616090318128,0.007306724241681992,0.001302455179717569,0.007234332704384202,0.0012269482774838313,0.0005056678732608038,0.08,0.197,0.07459207459207459,0.22144522144522144
0.16432518196567578,0.16760945759107834,0.8334760275886078,0.8493287172056522,0.009889378681566675,0.003270139915879814,0.009730541747367552,0.00311002583284234,0.0031186980692391136,0.103,0.183,0.1048951048951049,0.22843822843822845
0.1580755120689127,0.16421965077665138,0.8083187587340563,0.7805995935984438,0.008272592456022602,0.0017205611277015071,0.008178667975568482,0.0016248032279232733,0.0016780693944471478,0.09,0.212,0.08624708624708624,0.21445221445221446
0.16500784792033668,0.1635728456073074,0.8201252932822056,0.781961620623242,0.005244994492224394,0.0016269050336035593,0.005143406011212636,0.001524687574541763,0.0015988544042490874,0.098,0.207,0.09557109557109557,0.21212121212121213
