,portion_zero_weights_train,portion_seen_events_train,portion_zero_weights_test,portion_seen_events_test,wb_test_mse,rf_test_mse,wb_pred,rf_pred,ijk_butt_var,ijk_u_butt_var,ijk_u2_butt_var,ijk_jahn_var,ijk_u_jahn_var,ijk_u2_jahn_var,ijk_wager_var,ijk_u_wager_var,jk_wager_var,jk_u_wager_var,boot_var
0,0.516,0.2,0.5151515151515151,0.2097902097902098,0.2199044766096022,0.23313076918282324,0.5027523911078425,0.5995275802936437,0.010258062786844541,0.0036400694354905647,0.0036007076786371134,0.010768493555205646,0.003926009463213122,0.0038992334433285945,0.009284522598430565,0.003137782867298828,0.028102677948556427,0.017540846764285526,0.007441091870571403
1,0.51,0.19,0.5244755244755245,0.19347319347319347,0.16028753631915643,0.17012284221858964,0.47146892724297956,0.5202203946771476,0.026106055726993333,0.009099057310650548,0.00915218835861865,0.02712107138994225,0.009598847538460735,0.00964826333155876,0.024122907979052303,0.00815196036583328,0.06871077211748339,0.04126818305041778,0.010106543964112868
2,0.53,0.19,0.5221445221445221,0.1561771561771562,0.17166242061819129,0.17323382649374644,0.45467470788969877,0.41927968835503027,0.05652372025639515,0.02615970232501082,0.02624018980377775,0.05730842338098983,0.02598741283962277,0.026013660952221768,0.05237829370682709,0.024066666266832,0.13036587026826002,0.08171851530401399,0.014592594360740846
3,0.49,0.199,0.5058275058275058,0.2097902097902098,0.18476174579935,0.19104368869639846,0.49078462048273314,0.5281127185109223,0.02775779943982294,0.007705328468170389,0.007665427460038947,0.028672297778871474,0.008166478765284948,0.008146443393945227,0.025995862647602355,0.006950582033585843,0.07624196982383917,0.043516810226871275,0.01245347411225619
4,0.508,0.184,0.5174825174825175,0.1864801864801865,0.17943130842413701,0.18050702329935356,0.5061571840319431,0.5291683854190662,0.03345709615160122,0.012687830394659337,0.012677990494409368,0.03616027168568693,0.014873242515122977,0.014836203537967423,0.030217126203367205,0.010555536788490732,0.08601621288613327,0.05223206107592832,0.010199884005186987
5,0.479,0.205,0.4592074592074592,0.2097902097902098,0.17793339977247688,0.18453644869015598,0.46638436649865833,0.6036342504869214,0.016349915829595395,0.005969442528869218,0.005971734999645451,0.01752198571256502,0.006938437939897835,0.0069279585777700225,0.01489268816111386,0.005014347695071577,0.04276951622807967,0.02579574330994756,0.005903683222768159
6,0.466,0.22,0.46386946386946387,0.22377622377622378,0.19859664540245206,0.20246446455680672,0.4631193692792314,0.3903960744496709,0.015296165835385782,0.0045781389311956334,0.004604887395059903,0.015867599238122,0.00491614172908148,0.004947115552647275,0.014210932962995077,0.004063643196347963,0.04150861755889588,0.02407271394475772,0.0069472202311197054
7,0.503,0.189,0.46386946386946387,0.19813519813519814,0.1847483536705559,0.19717451479389808,0.5283477562374487,0.607261651041373,0.032808579346130726,0.011178518180751822,0.011218237612655717,0.03532009082436193,0.013101092869516072,0.013095722510355907,0.02962898966921059,0.009249260378213994,0.08561919425453587,0.05060107574490188,0.009426883051414706
8,0.493,0.19,0.5198135198135199,0.20745920745920746,0.2005801586141661,0.21841022269581037,0.45935366394817434,0.6983883606488114,0.03634292163121576,0.016542469109933754,0.016494952991606165,0.037092373374389566,0.01685100565045136,0.016786129293035103,0.03433033258664685,0.01550426398354799,0.0775819806115979,0.04523348902956978,0.009645450074815804
9,0.493,0.208,0.48484848484848486,0.22377622377622378,0.21907658328359725,0.22259107798157662,0.4272288481406503,0.42017348012360084,0.026115352987128054,0.009017929536337396,0.00899687030308929,0.027690268748229593,0.010202552139312843,0.01019418665372266,0.023891047793419794,0.007734505989994207,0.06825505113036677,0.04049355893880166,0.010382176400150408
10,0.502,0.211,0.48484848484848486,0.21212121212121213,0.19562224455042893,0.19764967989880314,0.5049688211146057,0.6278559902139367,0.038353286310815214,0.014752532085278769,0.01449828358881516,0.04204916952516981,0.01779510023507853,0.01749535566443291,0.033895894997403836,0.011815223241010628,0.10221783638540335,0.06427701934622404,0.008852948499381787
11,0.507,0.189,0.49184149184149184,0.1888111888111888,0.16685781818243203,0.17203931882102724,0.5018641736442737,0.5913213742081668,0.026696065391676665,0.005771482346125359,0.005728057203992179,0.02813599326375879,0.006676984814194813,0.006663476358408974,0.024506899368378066,0.004693275975466687,0.07970569998170714,0.045660310949736466,0.01010761626171325
12,0.488,0.21,0.4825174825174825,0.20512820512820512,0.19171906625409824,0.2009848383155905,0.5057840484367184,0.46984606250644284,0.07592920968896856,0.031457737360838116,0.03155079104225737,0.08095307253916623,0.035447826619838904,0.03553249345591774,0.06868610458491316,0.026799472041095035,0.1622969158978912,0.09032387634250724,0.014702818472555145
13,0.49,0.198,0.5151515151515151,0.20046620046620048,0.18334146421303257,0.1932802660678784,0.468999147920751,0.4307247402327464,0.05433401911054585,0.02171856430730535,0.02161859856617874,0.05759051720821117,0.024209360731219855,0.024117116004300568,0.04984768864993295,0.019009804798027812,0.12153107132849247,0.06854289587763326,0.011834775755258018
14,0.493,0.2,0.5081585081585082,0.19347319347319347,0.1825565918062326,0.1885434856215008,0.48323228938392193,0.6410818462825129,0.022129693181126422,0.0071908783652744265,0.006924480040533506,0.022845028497419942,0.0074908111949521915,0.007170796524938322,0.02043052395804492,0.006428377893287323,0.05908425073680806,0.03502461759430575,0.013540658811272253
15,0.498,0.208,0.46153846153846156,0.2097902097902098,0.19321434299186535,0.20721011199076395,0.48111062154314277,0.5750341526342823,0.019436377814086494,0.00539641712644774,0.005446149842949763,0.02057421399046147,0.0061638183608982745,0.0061695911146971375,0.01775964285348757,0.0045943118540044455,0.054134756825295165,0.03151300780323475,0.0074882724174340975
16,0.51,0.208,0.5058275058275058,0.22377622377622378,0.19308538706396666,0.2131179690280001,0.48193008796556075,0.7474423383605948,0.01276491035995068,0.004533084632234292,0.004544173613379162,0.013789522322583098,0.005285060874287957,0.005267485905917463,0.011391827663940455,0.0037628806075823643,0.03476104429799875,0.021652363200782516,0.0037361564743708703
17,0.47,0.19,0.5011655011655012,0.19813519813519814,0.19157959444563427,0.20164796704040236,0.4743745806024089,0.6319572061459713,0.0319459547271691,0.010584972217303631,0.010574082767187496,0.033876851187265015,0.01213663812307086,0.012146891679889131,0.029463764984026655,0.008987224193223363,0.0801193867001202,0.0449349187495825,0.005640027049589664
18,0.513,0.195,0.47086247086247085,0.19114219114219114,0.17669454867653847,0.18599967029710968,0.5018354773881527,0.6042418142175211,0.033655907708697835,0.013940311542561253,0.01409665804252495,0.036838958809524015,0.01653896049318376,0.016701332582962383,0.030120713925968608,0.011577397461463794,0.0849759108095984,0.05311326708927436,0.00726670949160746
19,0.483,0.199,0.5011655011655012,0.22144522144522144,0.20408325993961188,0.2101057203473155,0.5130272244414934,0.46204045918605907,0.07018737516847541,0.014033677460967432,0.014254339099471963,0.07375085166464863,0.016375682727698432,0.016606854784422004,0.06529962018445798,0.012006149195043787,0.22677626770034798,0.1352030649237283,0.017747065691778943
20,0.509,0.199,0.5104895104895105,0.1958041958041958,0.19819050510007227,0.198101074515929,0.5284398429144436,0.6002048996587739,0.030080946746951616,0.007589324629388192,0.007269449710422295,0.03176581882950856,0.008639353403080901,0.008299405147126692,0.02745566999042279,0.006418112789431406,0.09091010654886435,0.05476165429523312,0.007303164947814211
21,0.488,0.189,0.4988344988344988,0.1864801864801865,0.18191627714483546,0.18462211332912734,0.524198161130082,0.3252122189459911,0.05043530679926669,0.011843264601597937,0.011793939805075468,0.051904661607003244,0.012562775053983302,0.012514041852181475,0.04757783680150974,0.010626004112377345,0.1314345142566769,0.06794085161868178,0.020683060858188964
22,0.497,0.22,0.4731934731934732,0.21678321678321677,0.2008253868785962,0.21405342285529916,0.4753556419436114,0.4330524506968072,0.06999504112805467,0.02294429534438211,0.022909230939294194,0.07128478302740313,0.022843743209298453,0.02285770974291343,0.06540178426522802,0.021684641380191612,0.19476481827730674,0.11964644606580103,0.014025713964904634
23,0.474,0.202,0.5314685314685315,0.21212121212121213,0.18452172017867371,0.19138541133540082,0.49761126569990477,0.3941088833583918,0.04652171086712519,0.013526929830482558,0.013528902850099597,0.04950762290352584,0.01585396966223525,0.01587297113845188,0.042551445788270775,0.011153740533751094,0.12787338772259915,0.0739232813284449,0.014576306674204497
24,0.52,0.207,0.4731934731934732,0.20512820512820512,0.19256100509281035,0.20454312616633885,0.5212460962627185,0.5351480268348909,0.03605814220697758,0.010707366031024103,0.010680391203242514,0.03674973053820719,0.010532937417002328,0.010435761253923193,0.03344948153274553,0.010033077615084936,0.10032279788187377,0.06008681654230038,0.008683132808022834
25,0.508,0.192,0.5337995337995338,0.20046620046620048,0.18803082785733513,0.19187964536042537,0.5182770425512101,0.4819453533386087,0.023221978069207682,0.00751178674014796,0.007383365343218165,0.02449136118911561,0.008385196246277753,0.008194009149634734,0.021404616819314302,0.0065103184309228575,0.0631165158451651,0.03752391357674524,0.010916587322022272
26,0.471,0.21,0.4825174825174825,0.20279720279720279,0.18303835369701454,0.19343192027434428,0.48712034036520807,0.5351274608258998,0.035033677495206514,0.007983321596437883,0.008217699141235917,0.03614251549450666,0.008544232171014469,0.008779956027913614,0.03282595863173458,0.007102064281052294,0.0882908290504195,0.04408992883044185,0.0108403452207788
27,0.502,0.2,0.5011655011655012,0.19347319347319347,0.1797128875363675,0.1845783630780464,0.45830122958321645,0.527255063525959,0.015480167951795774,0.00623189440442103,0.006181910362841814,0.01615123470818098,0.006681043195181712,0.006631419719621657,0.014289505557499844,0.005545831437978044,0.03951287381448764,0.02448877746094569,0.007813062344524278
