,portion_zero_weights_train,portion_seen_events_train,portion_zero_weights_test,portion_seen_events_test,wb_test_mse,rf_test_mse,wb_pred,rf_pred,ijk_butt_var,ijk_u_butt_var,ijk_u2_butt_var,ijk_jahn_var,ijk_u_jahn_var,ijk_u2_jahn_var,ijk_wager_var,ijk_u_wager_var,jk_wager_var,jk_u_wager_var,boot_var
0,0.092,0.183,0.1258741258741259,0.22144522144522144,0.17710691785785335,0.17546427645687993,0.8255513875895436,0.8396657887474653,0.007082977533323532,0.0017458327566426367,0.0017268289430783278,0.007142057977806651,0.0018046649147963906,0.0017825047978575672,0.00702194928214059,0.0016826438052930173,0.011818135062922813,0.0026437034854637723,0.0008600695131277147
1,0.102,0.19,0.10256410256410256,0.20745920745920746,0.15604033798403347,0.15823446124962384,0.8138803317238219,0.8388669175989384,0.011865169691712994,0.00167614541916925,0.0016658462251313323,0.011894732665283665,0.0017050433061412927,0.0016989709975475942,0.011826354146835631,0.0016351296435396633,0.020769800220893492,0.003258404347133474,0.0015014415466292857
2,0.125,0.17,0.10023310023310024,0.20512820512820512,0.16341421465428194,0.17202633966480682,0.8228901460289277,0.8720438236565028,0.0021552876104142036,0.0005846724503398917,0.0005867796109444625,0.0021810130227895774,0.0006102085467527441,0.0006119139468070624,0.0021281156702231243,0.0005577452684518271,0.0036504768999962365,0.0009521379746826866,0.000653947164823062
3,0.098,0.196,0.1048951048951049,0.19347319347319347,0.14964497966955667,0.15128752265299497,0.8277342318315816,0.8250800830218493,0.0033558518662752004,0.0007348497744207451,0.0007368520640420478,0.0033738921733869145,0.0007527696524212068,0.0007544684534590046,0.0033362346138124215,0.0007142895947693248,0.005643027007069776,0.0011377865256293187,0.0013107133937766823
4,0.113,0.198,0.13986013986013987,0.16317016317016317,0.13943572986583191,0.14867900469262474,0.8265736814427543,0.7387201438109859,0.011264136775764527,0.0021973989669118593,0.002146171809309358,0.011355997127605745,0.0022885502572485457,0.002240169057756463,0.01116747641554952,0.0020997220342262833,0.01898913924856199,0.0034081816702043813,0.001778072941898004
5,0.092,0.199,0.08857808857808858,0.20279720279720279,0.15226427777906132,0.15163439279764082,0.8303525006778226,0.8072882702066136,0.004670906496399622,0.0010019780998249757,0.0010305252766665365,0.004700837060651889,0.0010317686656057517,0.001058690119705601,0.004639364416094047,0.0009686757222870214,0.00773085284952801,0.0014235751690293303,0.0009044242145859828
6,0.089,0.214,0.06526806526806526,0.23543123543123542,0.1668163629439568,0.1760222653158463,0.8202283583175252,0.8109796624594008,0.009316191940221735,0.0014342679985006185,0.0014476429891491557,0.009419065680274133,0.0015367436980103268,0.0015484635075786995,0.009211788306664307,0.0013279065222755477,0.015776466839156126,0.0022297360313216497,0.002219488439453038
7,0.107,0.187,0.08391608391608392,0.17715617715617715,0.14403982573000157,0.1436580914289798,0.8179699159977903,0.8869342773616208,0.003884495975255814,0.0010740403609408576,0.0010755381116318362,0.003919605370166224,0.0011089352622255543,0.001110207280927136,0.0038480106489525443,0.0010373172102176057,0.006272140904374782,0.0014425774432274708,0.0015380986960197793
8,0.095,0.198,0.08158508158508158,0.21212121212121213,0.15752521892514637,0.159838587689739,0.8222859304397299,0.8703861276030322,0.0028178860106839467,0.0005230064857854881,0.000559986841592767,0.0028331401635627233,0.0005381216204602413,0.0005767855399359859,0.0028008179397046888,0.0005054249387499584,0.0046308433417625704,0.0006867112590499816,0.001405894303997368
9,0.101,0.208,0.10256410256410256,0.1888111888111888,0.15293206284543168,0.1526459409938373,0.8047516591199447,0.8019183257196134,0.003414584415760215,0.0006853945927178173,0.0006850801338331943,0.003450416814217911,0.0007210387094712697,0.000720830598056854,0.0033769304216895307,0.0006475707173125632,0.005526908449049432,0.0008370992656901374,0.0009514699870353426
10,0.085,0.205,0.10023310023310024,0.22377622377622378,0.16737300954700407,0.17159408716680827,0.813197851646228,0.7869958838598207,0.0042235755669316095,0.0014199423582641566,0.0014224196178790837,0.004264065023274687,0.0014603311178967016,0.0014629972090769352,0.00418230540096124,0.0013773079434960885,0.006775374629628674,0.0019555984695924806,0.0011151205192846722
11,0.107,0.176,0.08857808857808858,0.2191142191142191,0.17039524928411454,0.17410333026605157,0.8275510735153335,0.8614732093541799,0.003975730440955924,0.0007547810370572582,0.0007486371513716226,0.003996015644544078,0.000774865584881631,0.0007684699091342773,0.00395326249500533,0.0007313186578674267,0.006878929650113285,0.0013427221024436163,0.0015784866785172318
12,0.096,0.211,0.08857808857808858,0.1794871794871795,0.1501653031866019,0.1528048575398413,0.8085883515005897,0.7953540182975062,0.006105957705974706,0.0009599089470741133,0.0009815578522727906,0.006134823934791503,0.0009885294636315448,0.0010098236224789572,0.006074147576298329,0.0009262491496684674,0.010337538954293764,0.001491998633062765,0.0015279542884588707
13,0.086,0.211,0.10722610722610723,0.19347319347319347,0.1439281823402761,0.14127218849114304,0.8134424963904479,0.7415532643116906,0.05533311593844436,0.014370654816355903,0.014831280131405486,0.05572903797192033,0.014764883062970385,0.015231351452912885,0.054913899135500474,0.013936398719050766,0.09024402746225407,0.01983313312099559,0.005376631561206682
14,0.088,0.208,0.12121212121212122,0.21445221445221446,0.1796232991063902,0.18717397316056744,0.8228261603820723,0.8298241009732523,0.00393698901400862,0.0007049402244682181,0.000703520595580685,0.003960674487468498,0.0007284868856884748,0.0007270617168997702,0.003911324664776332,0.000678096598270346,0.006457836338007886,0.0009022393040668776,0.0010332368573717258
15,0.104,0.212,0.06293706293706294,0.1888111888111888,0.15342677084433015,0.15942248425294023,0.8134616341749235,0.7748347208781897,0.012264551136289796,0.0021298256577528176,0.002142970144848171,0.012356475410715726,0.002220906346952038,0.002233427305758335,0.012163317344951146,0.0020293076607259316,0.020924997978914964,0.0035119132890827943,0.0025399185540689365
16,0.1,0.206,0.09324009324009325,0.21445221445221446,0.16674471898895965,0.16912740957391253,0.8162431765578698,0.7548027786494195,0.0064640828947148355,0.0016386653735942,0.0016453705720200218,0.006532702745358551,0.0017069324085120406,0.0017127633838202438,0.006393646415352093,0.0015679753844400502,0.010722652986738116,0.0024307901442007247,0.0017485018857824064
17,0.098,0.195,0.10023310023310024,0.20279720279720279,0.14969309870189812,0.15247540732075365,0.8172477776636276,0.8112710427150222,0.005019862914266209,0.0010590350847052158,0.0010283082423173358,0.005065881584941924,0.0011048241252402764,0.0010741584408434576,0.004972501425332229,0.0010105942692821496,0.008141521794436226,0.0013338487221535196,0.001043641124024271
18,0.106,0.205,0.08391608391608392,0.20279720279720279,0.15360258575672822,0.15534806705055268,0.8003291209064352,0.8315257787634118,0.004490591647271632,0.0012365152412775423,0.0012371542951034372,0.004529006968615368,0.0012747075388105144,0.0012749597580857188,0.0044499649599009546,0.0011953537231175126,0.007848285808071759,0.0022559464612081524,0.0010676420271851473
19,0.105,0.209,0.06993006993006994,0.20512820512820512,0.16178325821860112,0.16538878845627686,0.8140694710088956,0.8311172288390036,0.003725353767423739,0.001014355353367575,0.0010110221940825889,0.0037548447979531634,0.001043661317521424,0.0010392904498683067,0.003694172771344799,0.0009827276179936884,0.0057234811313088465,0.0010644541954422842,0.0015304184212110816
20,0.096,0.217,0.11888111888111888,0.15384615384615385,0.13101780175872665,0.13705085327927138,0.8041030317035316,0.7721071805528613,0.00453176657250495,0.0010154094307237658,0.0009754199897161059,0.004567923515772831,0.001051364128061188,0.0010126615795690206,0.004493683640498289,0.000976636881827789,0.007419179759446796,0.0013759022241824912,0.0014025635621249739
21,0.105,0.185,0.10256410256410256,0.1888111888111888,0.14923761098055321,0.1501066155364725,0.8326631936694326,0.8295268429059136,0.002680178261561359,0.0008746386132084431,0.0008760379606600585,0.002717527662725686,0.000911866084377483,0.0009127285729777243,0.002642647674837472,0.0008367628956708866,0.004319859670314762,0.0012168406699820423,0.0007596094254221676
22,0.103,0.222,0.0979020979020979,0.20279720279720279,0.1575029000471207,0.16094860119233487,0.8021467250001374,0.8261293313357526,0.0027214147497671357,0.0009593122231990564,0.0009569026337768309,0.0027738676384684163,0.0010116343960876958,0.0010090489225359385,0.002669345825477866,0.0009071580233344493,0.004017362527339068,0.0009894272485838525,0.001827425578931332
23,0.102,0.212,0.09090909090909091,0.20745920745920746,0.1580768728208165,0.1655919231073436,0.7938282208476843,0.8308619893684343,0.004671609651956004,0.001088005371604543,0.0010882752296841615,0.0047075127525711665,0.001123638528794439,0.0011229570422240974,0.004632735526109591,0.0010489640768877027,0.0077853238042144635,0.0016273944456661558,0.0012511958018720352
