wb_test_mse,rf_test_mse,wb_pred,rf_pred,ijk_jahn_var,ijk_u_jahn_var,ijk_wager_var,ijk_u_wager_var,boot_var,portion_zero_weights_train,portion_seen_events_train,portion_zero_weights_test,portion_seen_events_test
0.22733858105436466,0.22970882912291862,0.6146999118189744,0.5909956014396207,0.001866591862755242,0.001004803336971993,0.0018420844442374876,0.0009811881159130786,0.0012734585254107228,0.102,0.39,0.11188811188811189,0.3822843822843823
0.23378056391026963,0.23591503344554215,0.6128103428156116,0.6733003297425447,0.0014754207020056143,0.000777701286878876,0.001437668680744576,0.0007406897606403234,0.0007866115265967398,0.1,0.4,0.07692307692307693,0.3706293706293706
0.24132935191031843,0.2500481105038739,0.6165516915003559,0.6434129093052752,0.001750258370149637,0.0008962321467783706,0.0017295871567036861,0.0008760490489424174,0.0006343994513094572,0.085,0.415,0.09324009324009325,0.40559440559440557
0.23348566482023358,0.24081167884464666,0.6275863828420607,0.6015222795849976,0.0016256306891704784,0.0008255368014081647,0.0016092943026800905,0.0008093737920430565,0.0007063496518824046,0.075,0.414,0.08857808857808858,0.3939393939393939
0.24885986657121795,0.2500248171773729,0.6221671779401275,0.6185420726020239,0.001658658241969323,0.0008671663385508948,0.001629457195451344,0.0008381054926952124,0.0013281165138759982,0.081,0.382,0.09090909090909091,0.4592074592074592
0.23299025605772294,0.23072088495868828,0.6425628296289825,0.6641068652466068,0.001667565955095879,0.00086563805136723,0.001636850727112542,0.0008352045849327669,0.0004820262913876226,0.088,0.389,0.07226107226107226,0.4125874125874126
0.24166742043233155,0.24244177512530768,0.6497134480313578,0.6711958161292653,0.0015463560191383903,0.0008299804512667207,0.0015069707477621767,0.0007913220235789089,0.0008643102803829006,0.091,0.391,0.0979020979020979,0.43356643356643354
0.2390872680516121,0.24308720507768183,0.6105143332391929,0.6086008797407201,0.0017854020029404061,0.0009874701597204004,0.001761538539178005,0.0009642738462838188,0.0011024437794217314,0.103,0.389,0.11188811188811189,0.3752913752913753
0.2340104045445241,0.24032847302089314,0.6351370342992835,0.6346450403175221,0.0015167506792853743,0.000800041125722957,0.0015041542312819092,0.0007883571522316866,0.0005120592343731791,0.098,0.424,0.06993006993006994,0.3916083916083916
0.24070576284809111,0.24785526838204547,0.6305925192504587,0.6151645877764761,0.0015340254007553528,0.0008350634669572385,0.0015173489486138322,0.0008185336527833821,0.000986538529930335,0.084,0.406,0.11888111888111888,0.38461538461538464
0.23808499582867357,0.23903206748344047,0.6271746050452635,0.6298686639472544,0.0019938600677512105,0.0010904275226370525,0.0019586924868337666,0.0010555099658374014,0.0011588615955811356,0.082,0.392,0.07925407925407925,0.3939393939393939
0.23683631200490535,0.2372862197307715,0.6374219153185763,0.6209804755862348,0.0014614030583932976,0.0007485853537891954,0.001440708864661046,0.0007280077986631296,0.0005072467371306853,0.079,0.389,0.08624708624708624,0.40326340326340326
0.23703011268721919,0.24155328715449517,0.6469195413658017,0.6661931819792242,0.0014153036684477706,0.0007412797302875709,0.0013963820891841803,0.0007227546028150266,0.0017780238433154026,0.089,0.39,0.0979020979020979,0.3962703962703963
