wb_test_mse,rf_test_mse,wb_pred,rf_pred,ijk_jahn_var,ijk_u_jahn_var,ijk_wager_var,ijk_u_wager_var,boot_var,portion_zero_weights_train,portion_seen_events_train,portion_zero_weights_test,portion_seen_events_test
0.20873010324620078,0.2079587057330676,0.41023414586806833,0.4476882732370554,0.0020545404693458834,0.001139177546834942,0.002768379103808217,0.002015971204297531,0.0009481302213254976,0.489,0.411,0.5034965034965035,0.4125874125874126
0.2182698241115366,0.22551968527697955,0.4068254944451308,0.49704105767890744,0.0024114214146227306,0.0014197331273690667,0.0028534795632088033,0.0020303704033300617,0.002870041833805499,0.477,0.411,0.4801864801864802,0.4195804195804196
0.22448241526876403,0.23825444373500035,0.3746494875794277,0.30692556440114616,0.0016410059450863046,0.0008477978510729332,0.0025108480881878437,0.0018424463935232272,0.0007514012944195427,0.492,0.411,0.49417249417249415,0.41025641025641024
0.21791424033399603,0.2424873145052657,0.34331972512014575,0.3628990505362238,0.0018504772923196155,0.0009767564914601383,0.002489732157107307,0.0017454855028237186,0.0013113129979009748,0.464,0.415,0.48717948717948717,0.4172494172494173
0.23820667406683857,0.23431865777890482,0.39539888057670536,0.346601982905893,0.0022433194771051637,0.0012647778162223058,0.003231709823225598,0.0024145671092445278,0.0016311283220885849,0.497,0.395,0.4988344988344988,0.3962703962703963
0.22792459888942335,0.2330174946283462,0.40336303367346266,0.3558120875044705,0.0019055518286623851,0.000987285232039524,0.002747359039535986,0.0019712721137877345,0.0006995177359162059,0.459,0.444,0.4358974358974359,0.42424242424242425
0.21582220133477759,0.21682312457075015,0.42625606569047303,0.36841161698971153,0.0022465101511313767,0.0012615750005670625,0.0031180794121327612,0.002285506883578094,0.0010683550302695004,0.468,0.429,0.4568764568764569,0.42424242424242425
0.22048932652514402,0.25036748098403094,0.45668146060658116,0.4709984521591586,0.0022323248467797114,0.0012526262308128536,0.0028401129237316737,0.0020248599030437955,0.0025048013533003925,0.474,0.414,0.48951048951048953,0.4149184149184149
0.2189269213576055,0.22700156345370118,0.3851722334250133,0.3822504428867693,0.0022917076627173207,0.00129085213922106,0.003215036477115436,0.0023779799989001463,0.0023787003586366214,0.48,0.415,0.4755244755244755,0.40093240093240096
0.2134840437973609,0.22369808672933597,0.36623504932776607,0.4188967556111002,0.0019316351193638906,0.0010917977447702423,0.0025049979736139105,0.001793024464439092,0.0009593701557030075,0.467,0.434,0.44755244755244755,0.44988344988344986
