wb_test_mse,rf_test_mse,wb_pred,rf_pred,ijk_jahn_var,ijk_u_jahn_var,ijk_wager_var,ijk_u_wager_var,boot_var,portion_zero_weights_train,portion_seen_events_train,portion_zero_weights_test,portion_seen_events_test
0.2335079878379893,0.2345440115958929,0.5476773692249934,0.5746549680041922,0.0017670808720846776,0.0010045726484910022,0.0017328951611351442,0.000994661699002219,0.0008817499228280938,0.297,0.4,0.30536130536130535,0.3986013986013986
0.24120365129506977,0.2397883668326414,0.5522888219348784,0.5888283713945125,0.0022029789655335645,0.0012989318950002195,0.0021359596914429196,0.001258345034980441,0.0008709911092774127,0.286,0.396,0.2937062937062937,0.40792540792540793
0.23899142324517575,0.24122125965451846,0.5420339056114415,0.4810894461599878,0.0020171550052703545,0.0011422592963658477,0.0020688964600027765,0.0012197258935081512,0.001253843900333617,0.297,0.402,0.30536130536130535,0.40326340326340326
0.2489378585966219,0.258588176287737,0.5821557300485775,0.5702860222693805,0.0020096266720328174,0.0011393281495017337,0.0019756652320577373,0.0011288970735346265,0.0010308928815605032,0.269,0.425,0.289044289044289,0.38461538461538464
0.24111025348242338,0.24679010703365103,0.5388425173144028,0.5202774158815395,0.001959147428465211,0.001151016387575112,0.0019053425553563152,0.0011226286484964925,0.0009462557003713785,0.288,0.416,0.3006993006993007,0.3916083916083916
0.2474264468126985,0.2483877233330739,0.5221726957737297,0.5249806921742142,0.002035012327757781,0.0011996397540380349,0.0020004939292384044,0.0011944630256869146,0.0009974153533666699,0.309,0.394,0.3006993006993007,0.38694638694638694
0.24190005167198392,0.24727083933120492,0.5564345226838374,0.5390840039907323,0.0019468224375811024,0.0011487171250399914,0.001981201598256914,0.001207015443435459,0.0007771651606405267,0.287,0.413,0.2517482517482518,0.40792540792540793
0.24530580601119556,0.2540821900650477,0.5553190938946416,0.5662874119522427,0.001953408054143235,0.0011160079514788384,0.001906073581543169,0.0010938913695467492,0.0016491909183363265,0.273,0.43,0.2634032634032634,0.41025641025641024
0.24371530510874528,0.2514686391740275,0.5751849276660004,0.5285440448227423,0.0018063521704430648,0.0010021329145147155,0.0018119354362796018,0.0010262817866080434,0.0008155146603047105,0.265,0.392,0.2913752913752914,0.38927738927738925
0.2352789397919484,0.23682807050228405,0.5280208609368118,0.5594094729591427,0.00197722124424511,0.0011295416343762698,0.0020026051398714445,0.0011764871276247243,0.0015848304540689749,0.26,0.429,0.3076923076923077,0.4172494172494173
0.23491974689151357,0.24170662649426308,0.567844765128874,0.543621847363275,0.0019049494944532494,0.0010640081168559257,0.001888352472427868,0.0010718091772496025,0.00032398457640859195,0.286,0.402,0.28438228438228436,0.3962703962703963
0.234445573380539,0.2310487312491056,0.5756515706909832,0.576874991178201,0.0020009193545521514,0.0011825401809382658,0.002008545589683687,0.0012143784775314461,0.00043919400899339583,0.285,0.409,0.27505827505827507,0.40559440559440557
0.23899741295954807,0.24783619576201377,0.5316309823560944,0.5417746943810181,0.001976675055929032,0.0011809882376837626,0.0019959813694544423,0.001220161464425238,0.0010951877013845905,0.287,0.397,0.28205128205128205,0.40792540792540793
0.2328161781708402,0.23702981728555117,0.5303994060472895,0.4640155793919363,0.0021510453757802492,0.001229355017153508,0.002184399633491583,0.0012869636442869965,0.0009587727737779394,0.277,0.417,0.25874125874125875,0.3916083916083916
0.24237463626130187,0.2442648093281008,0.5447608315272141,0.5915263258719804,0.001741581561598508,0.0009740041429673717,0.0016922565861190045,0.0009489413431563932,0.0011146861665883934,0.287,0.392,0.2913752913752914,0.40559440559440557
0.24587837086004882,0.250202229262499,0.574645587503395,0.5574858881300491,0.002157984460687366,0.0012734957586149017,0.002153892358975969,0.001292124561752172,0.0006884429689092228,0.278,0.412,0.28205128205128205,0.43356643356643354
