wb_pred,rf_pred,true_pred,wb_test_mse,rf_test_mse,ijk_wager_var,ijk_butt_var,ijk2_butt_var,boot_var,portion_zero_weights_train
0.5336366097514134,0.4355141982934442,0.544682573691026,0.22351373920536974,0.22931947813012296,0.0,0.0,0.0,0.0,0.27927927927927926
0.540118838223292,0.5530873055572566,0.544682573691026,0.2344236696669002,0.23641539343724885,0.0,0.0,0.0,0.0,0.30430430430430433
0.5654523746119544,0.5769634149512699,0.544682573691026,0.22243335785632148,0.23664755486888928,0.0,0.0,0.0,0.0,0.3063063063063063
0.5478322955136969,0.5054642595066383,0.544682573691026,0.22015895993658788,0.22653412521173252,0.0,0.0,0.0,0.0,0.2852852852852853
0.5750425179313808,0.6557040948301963,0.544682573691026,0.2288470415311094,0.24398799166612764,0.0,0.0,0.0,0.0,0.3013013013013013
0.5479594426093496,0.5224292458853963,0.544682573691026,0.23061717811651034,0.2335518172359315,0.0,0.0,0.0,0.0,0.27627627627627627
0.5572628591081742,0.5786762794218119,0.544682573691026,0.22264117193433924,0.2217248414683504,0.0,0.0,0.0,0.0,0.2862862862862863
0.5332559785385543,0.5856501979816078,0.544682573691026,0.2350728673646212,0.2399709051492376,0.0,0.0,0.0,0.0,0.2882882882882883
0.5543348292963235,0.5591074087506012,0.544682573691026,0.19556492577764156,0.19884803289379013,0.0,0.0,0.0,0.0,0.28928928928928926
0.5469424522851778,0.576997117171036,0.544682573691026,0.22410971021558845,0.22829043023752518,0.0,0.0,0.0,0.0,0.27627627627627627
0.5188377040482376,0.46509829654818996,0.544682573691026,0.21616480914096195,0.2212823658377595,0.0,0.0,0.0,0.0,0.2862862862862863
0.5388992599014734,0.5451580813328932,0.544682573691026,0.23020893773054643,0.22719621377817217,0.0,0.0,0.0,0.0,0.2872872872872873
0.5487738025374114,0.4989483653537373,0.544682573691026,0.21359644326528288,0.21871143997892287,0.0,0.0,0.0,0.0,0.2972972972972973
0.5475862031765238,0.5298797486160913,0.544682573691026,0.2397112360154743,0.23899531984970804,0.0,0.0,0.0,0.0,0.29429429429429427
0.5835354957427129,0.5499232313532304,0.544682573691026,0.22169563714058166,0.23657752056749445,0.0,0.0,0.0,0.0,0.29429429429429427
0.5314728523975152,0.46874534999120454,0.544682573691026,0.21454999229483845,0.22452361294002077,0.0,0.0,0.0,0.0,0.2882882882882883
0.5366909108506988,0.4613065213113142,0.544682573691026,0.22273176412740098,0.22852040358260986,0.0,0.0,0.0,0.0,0.31931931931931934
0.5349863589878355,0.5611544377174467,0.544682573691026,0.20701463760403427,0.2130744691144095,0.0,0.0,0.0,0.0,0.2862862862862863
0.517476348881977,0.5960089930862941,0.544682573691026,0.21777463713810224,0.22441361596936538,0.0,0.0,0.0,0.0,0.2932932932932933
0.5310488243708137,0.5307554636838415,0.544682573691026,0.22307270830257236,0.22365867343509593,0.0,0.0,0.0,0.0,0.2982982982982983
0.5601560068819674,0.680802830160375,0.544682573691026,0.22703260871389558,0.2439347818493392,0.0,0.0,0.0,0.0,0.3133133133133133
0.5644718492620534,0.607523260832736,0.544682573691026,0.22017025268651097,0.22302482819458808,0.0,0.0,0.0,0.0,0.3033033033033033
0.5417341740357656,0.5002326786814972,0.544682573691026,0.22966815489395137,0.2316167534436554,0.0,0.0,0.0,0.0,0.28928928928928926
0.556648544519005,0.5976865074844173,0.544682573691026,0.22689274129824416,0.23765429467821148,0.0,0.0,0.0,0.0,0.28128128128128127
0.5356745959977991,0.49168446398535187,0.544682573691026,0.20891133374638474,0.21995543469439097,0.0,0.0,0.0,0.0,0.27627627627627627
0.5318315250816266,0.5466946999612141,0.544682573691026,0.2206811311003089,0.2328740992571637,0.0,0.0,0.0,0.0,0.2822822822822823
0.5348291284482432,0.4778910085571442,0.544682573691026,0.2393827431541642,0.2371943708894478,0.0,0.0,0.0,0.0,0.3033033033033033
0.5895132984067771,0.5343785018136098,0.544682573691026,0.2294875138283097,0.2312903019493425,0.0,0.0,0.0,0.0,0.2982982982982983
0.526088391344126,0.5908154732061989,0.544682573691026,0.22361817283476512,0.22583374609025478,0.0,0.0,0.0,0.0,0.32432432432432434
0.5138138814846355,0.5989986453283495,0.544682573691026,0.233264969855619,0.23792955384504988,0.0,0.0,0.0,0.0,0.28928928928928926
0.5692319705438472,0.5764054650178,0.544682573691026,0.20802691923266237,0.20104760380448458,0.0,0.0,0.0,0.0,0.2982982982982983
0.5547608130952195,0.4619884841720213,0.544682573691026,0.2172182941855319,0.22170852516784717,0.0,0.0,0.0,0.0,0.29429429429429427
0.5076875025829313,0.5831342144376147,0.544682573691026,0.21940829727359873,0.21880835761685863,0.0,0.0,0.0,0.0,0.30430430430430433
0.5394377825029775,0.5902929460498273,0.544682573691026,0.2334403298648375,0.2349967349688054,0.0,0.0,0.0,0.0,0.2932932932932933
0.56875788823612,0.5849335374573311,0.544682573691026,0.21982704139685832,0.22336702503920808,0.0,0.0,0.0,0.0,0.2962962962962963
0.5273645560817715,0.45034713330549164,0.544682573691026,0.19626377947401427,0.2083876802299823,0.0,0.0,0.0,0.0,0.2702702702702703
0.5408336502754408,0.4642453408746158,0.544682573691026,0.21782002978142673,0.220433190451164,0.0,0.0,0.0,0.0,0.2862862862862863
0.5529018578603564,0.5039857299104356,0.544682573691026,0.20734438762790972,0.20985858404575156,0.0,0.0,0.0,0.0,0.2992992992992993
0.551235601052974,0.4699484857027226,0.544682573691026,0.21841530916697166,0.22214842988529315,0.0,0.0,0.0,0.0,0.2802802802802803
0.5338405266961254,0.5779592607737271,0.544682573691026,0.21010414206587708,0.2136140147432007,0.0,0.0,0.0,0.0,0.30930930930930933
0.5147148162704487,0.5676599952527864,0.544682573691026,0.2042583667722958,0.21486484932803016,0.0,0.0,0.0,0.0,0.2802802802802803
0.5566464268470852,0.5636226221043715,0.544682573691026,0.23052689937103385,0.22943728683040332,0.0,0.0,0.0,0.0,0.2872872872872873
0.5418737029469544,0.5358333602011689,0.544682573691026,0.23119888804038535,0.23166327553197402,0.0,0.0,0.0,0.0,0.28128128128128127
0.5625455875514282,0.5426644019107335,0.544682573691026,0.22246008776728732,0.23911299761735888,0.0,0.0,0.0,0.0,0.3083083083083083
0.5349838284764106,0.5944155998432007,0.544682573691026,0.2214793165683158,0.2278338974003858,0.0,0.0,0.0,0.0,0.2772772772772773
0.5358019412686422,0.5510692099221945,0.544682573691026,0.21828663318680458,0.2184470940594428,0.0,0.0,0.0,0.0,0.2962962962962963
0.567157479873482,0.5878388945697335,0.544682573691026,0.21790357370707025,0.2233014307069619,0.0,0.0,0.0,0.0,0.2912912912912913
0.5387007033340366,0.49765155906867264,0.544682573691026,0.2304697987784735,0.23486348891156789,0.0,0.0,0.0,0.0,0.28928928928928926
0.5692458076695697,0.5892082603027144,0.544682573691026,0.22839769234098917,0.2322752368987825,0.0,0.0,0.0,0.0,0.2782782782782783
0.5591592281656087,0.45788040876673236,0.544682573691026,0.22208743883034293,0.23028542080451136,0.0,0.0,0.0,0.0,0.2912912912912913
0.5286750062869919,0.49443634688288723,0.544682573691026,0.21954522823333836,0.2285233714079553,0.0,0.0,0.0,0.0,0.3073073073073073
0.5623726256038796,0.6494152109776511,0.544682573691026,0.21067394092918917,0.21553550942931934,0.0,0.0,0.0,0.0,0.3053053053053053
0.5366202341412731,0.4857948020234731,0.544682573691026,0.20971095284724434,0.21717151326990208,0.0,0.0,0.0,0.0,0.2932932932932933
0.5352444697638378,0.5236110915454295,0.544682573691026,0.22920642346997472,0.2356124275868833,0.0,0.0,0.0,0.0,0.28928928928928926
0.5427069199895856,0.6506918386394798,0.544682573691026,0.2261990081476652,0.2312657758442654,0.0,0.0,0.0,0.0,0.2912912912912913
0.5311564864091435,0.474152920717858,0.544682573691026,0.22298378537987965,0.22940248830485968,0.0,0.0,0.0,0.0,0.31431431431431434
0.5274638167052811,0.47536000420594016,0.544682573691026,0.21432061907754485,0.21902370665907997,0.0,0.0,0.0,0.0,0.2702702702702703
0.5778798587494866,0.5856993050463742,0.544682573691026,0.21506755874200242,0.22867720977968753,0.0,0.0,0.0,0.0,0.3053053053053053
0.5536423483088994,0.45720720423591205,0.544682573691026,0.2168846912322555,0.22244318389545797,0.0,0.0,0.0,0.0,0.3053053053053053
0.5546068860645808,0.5550945839729817,0.544682573691026,0.2305334492381202,0.2343677820718514,0.0,0.0,0.0,0.0,0.3203203203203203
0.5496209123322977,0.5237997062263221,0.544682573691026,0.23171623715011352,0.23497555525193065,0.0,0.0,0.0,0.0,0.27927927927927926
0.5461920510782425,0.5569164669063091,0.544682573691026,0.19434212079862528,0.2097447389801231,0.0,0.0,0.0,0.0,0.2912912912912913
0.5491563850459745,0.6400265371929809,0.544682573691026,0.2128000126666254,0.22099793486515296,0.0,0.0,0.0,0.0,0.28928928928928926
0.5401065863530617,0.553370363122778,0.544682573691026,0.22294167110070656,0.23375477491528565,0.0,0.0,0.0,0.0,0.2902902902902903
0.5427668960869066,0.5121905611568134,0.544682573691026,0.22231700640310972,0.2269404493440884,0.0,0.0,0.0,0.0,0.2882882882882883
0.5250738014866024,0.49839555208393543,0.544682573691026,0.2100092115451838,0.22408741697278237,0.0,0.0,0.0,0.0,0.3053053053053053
0.5559121784166401,0.5647185852758261,0.544682573691026,0.2463856693774486,0.2437092346931047,0.0,0.0,0.0,0.0,0.2822822822822823
0.5472507333143954,0.5703612411048334,0.544682573691026,0.2152498983699178,0.21972533627360807,0.0,0.0,0.0,0.0,0.3053053053053053
0.5277249835681844,0.5731011345893765,0.544682573691026,0.2260838877559254,0.23428167131878175,0.0,0.0,0.0,0.0,0.3113113113113113
0.5652932762639026,0.5461172334900117,0.544682573691026,0.21465512663138256,0.22078113070832175,0.0,0.0,0.0,0.0,0.2992992992992993
0.5384699243005098,0.42400784916131784,0.544682573691026,0.21554268798783707,0.22078913045624265,0.0,0.0,0.0,0.0,0.3053053053053053
0.5510148383302805,0.5925419940070115,0.544682573691026,0.2259262379949954,0.2408148803334239,0.0,0.0,0.0,0.0,0.2752752752752753
0.5316882320704928,0.4823660811322329,0.544682573691026,0.23292499202841824,0.24409993650786677,0.0,0.0,0.0,0.0,0.2832832832832833
0.5425485867716126,0.5343403616146164,0.544682573691026,0.22037681494665645,0.22651048846513278,0.0,0.0,0.0,0.0,0.29429429429429427
0.5409948021999341,0.5864484456299703,0.544682573691026,0.22124828534706836,0.23347765634159018,0.0,0.0,0.0,0.0,0.2772772772772773
0.5198871284393306,0.659363102408643,0.544682573691026,0.23601822279664514,0.23119056846627156,0.0,0.0,0.0,0.0,0.28928928928928926
0.5371181970969268,0.6213727457315552,0.544682573691026,0.2170390905745362,0.23566556649068035,0.0,0.0,0.0,0.0,0.2782782782782783
0.5300082913745725,0.5252778039535169,0.544682573691026,0.22255210127815747,0.23434894296303935,0.0,0.0,0.0,0.0,0.3003003003003003
0.5736499810805701,0.5709712280372514,0.544682573691026,0.2097544044982495,0.21389362269843826,0.0,0.0,0.0,0.0,0.3163163163163163
0.5297458963228223,0.6186556240120269,0.544682573691026,0.22100678417974826,0.23062445117090893,0.0,0.0,0.0,0.0,0.3003003003003003
0.541866064072682,0.5433829845624396,0.544682573691026,0.21673373563208836,0.22932386672711658,0.0,0.0,0.0,0.0,0.3063063063063063
